,Subject,Experiment,Electrode,run,Session,Dimension,Coordinate difference in mm,date
1369,sub-016,P1,Cathode2,run-02,ses-2,Y,5.635258476734158,2023-08-17
1370,sub-016,P1,Cathode2,run-02,ses-2,Z,47.161452700793745,2023-08-17
1371,sub-016,P1,Cathode2,run-02,ses-3,X,2.218016043603427,2023-09-20
1372,sub-016,P1,Cathode2,run-02,ses-3,Y,9.458656269609925,2023-09-20
1373,sub-016,P1,Cathode2,run-02,ses-3,Z,48.80365720152855,2023-09-20
1374,sub-016,P1,Cathode2,run-02,ses-4,X,0.39582519389688287,2023-09-27
1375,sub-016,P1,Cathode2,run-02,ses-4,Y,0.36451739773153946,2023-09-27
1376,sub-016,P1,Cathode2,run-02,ses-4,Z,55.50146984443069,2023-09-27
1380,sub-016,P1,Cathode3,run-01,ses-1,X,9.405242039933796,2023-06-14
1381,sub-016,P1,Cathode3,run-01,ses-1,Y,46.29771309122443,2023-06-14
1382,sub-016,P1,Cathode3,run-01,ses-1,Z,5.48229092977941,2023-06-14
1383,sub-016,P1,Cathode3,run-01,ses-2,X,0.40281682007014297,2023-08-17
1384,sub-016,P1,Cathode3,run-01,ses-2,Y,3.652258405834436,2023-08-17
1385,sub-016,P1,Cathode3,run-01,ses-2,Z,2.0022294620424503,2023-08-17
1386,sub-016,P1,Cathode3,run-01,ses-3,X,0.16855892270802997,2023-09-20
1387,sub-016,P1,Cathode3,run-01,ses-3,Y,0.9254593238234516,2023-09-20
1388,sub-016,P1,Cathode3,run-01,ses-3,Z,2.814492770135402,2023-09-20
1389,sub-016,P1,Cathode3,run-01,ses-4,X,1.4742795872688248,2023-09-27
1390,sub-016,P1,Cathode3,run-01,ses-4,Y,4.30856311917305,2023-09-27
1391,sub-016,P1,Cathode3,run-01,ses-4,Z,6.521238625645637,2023-09-27
1392,sub-016,P1,Cathode3,run-02,ses-1,X,0.8340491402149155,2023-06-14
1393,sub-016,P1,Cathode3,run-02,ses-1,Y,0.19793893992900813,2023-06-14
1394,sub-016,P1,Cathode3,run-02,ses-1,Z,4.452787799164653,2023-06-14
1395,sub-016,P1,Cathode3,run-02,ses-2,X,0.4576511020958378,2023-08-17
1396,sub-016,P1,Cathode3,run-02,ses-2,Y,3.5569811224937435,2023-08-17
1397,sub-016,P1,Cathode3,run-02,ses-2,Z,4.7083315948396915,2023-08-17
1398,sub-016,P1,Cathode3,run-02,ses-3,X,0.9692076045274689,2023-09-20
1399,sub-016,P1,Cathode3,run-02,ses-3,Y,1.0815168559551243,2023-09-20
1400,sub-016,P1,Cathode3,run-02,ses-3,Z,6.341697153300046,2023-09-20
1401,sub-016,P1,Cathode3,run-02,ses-4,X,2.1659869915991976,2023-09-27
1402,sub-016,P1,Cathode3,run-02,ses-4,Y,11.46357732489705,2023-09-27
1403,sub-016,P1,Cathode3,run-02,ses-4,Z,7.662661299705505,2023-09-27
1407,sub-017,P1,Anode,run-01,ses-1,X,0.5588218218460668,2023-07-02
1408,sub-017,P1,Anode,run-01,ses-1,Y,3.9255518589913834,2023-07-02
1409,sub-017,P1,Anode,run-01,ses-1,Z,7.770186698883771,2023-07-02
1410,sub-017,P1,Anode,run-01,ses-2,X,0.39566751357168073,2023-08-17
1411,sub-017,P1,Anode,run-01,ses-2,Y,2.064733178615569,2023-08-17
1412,sub-017,P1,Anode,run-01,ses-2,Z,7.055102380812167,2023-08-17
1413,sub-017,P1,Anode,run-01,ses-3,X,3.46652672879398,2023-09-07
1414,sub-017,P1,Anode,run-01,ses-3,Y,8.404950427562,2023-09-07
1415,sub-017,P1,Anode,run-01,ses-3,Z,0.8083361376821987,2023-09-07
1416,sub-017,P1,Anode,run-01,ses-4,X,2.569603265002371,2023-09-14
1417,sub-017,P1,Anode,run-01,ses-4,Y,3.2599636229872715,2023-09-14
1418,sub-017,P1,Anode,run-01,ses-4,Z,2.3869744810462006,2023-09-14
1419,sub-017,P1,Anode,run-02,ses-1,X,0.5588218218460668,2023-07-02
1420,sub-017,P1,Anode,run-02,ses-1,Y,3.9255518589913834,2023-07-02
1421,sub-017,P1,Anode,run-02,ses-1,Z,7.770186698883771,2023-07-02
1422,sub-017,P1,Anode,run-02,ses-2,X,0.4794720781221997,2023-08-17
1423,sub-017,P1,Anode,run-02,ses-2,Y,1.830127955675124,2023-08-17
1424,sub-017,P1,Anode,run-02,ses-2,Z,4.358250292837619,2023-08-17
1425,sub-017,P1,Anode,run-02,ses-3,X,4.407472677268089,2023-09-07
1426,sub-017,P1,Anode,run-02,ses-3,Y,9.366525335907937,2023-09-07
1427,sub-017,P1,Anode,run-02,ses-3,Z,0.014603781402110272,2023-09-07
1428,sub-017,P1,Anode,run-02,ses-4,X,2.6246248937398207,2023-09-14
1429,sub-017,P1,Anode,run-02,ses-4,Y,5.136652908027173,2023-09-14
1430,sub-017,P1,Anode,run-02,ses-4,Z,3.1286291006207474,2023-09-14
1434,sub-017,P1,Cathode1,run-01,ses-1,X,4.639102199524643,2023-07-02
1435,sub-017,P1,Cathode1,run-01,ses-1,Y,11.128332693725824,2023-07-02
1436,sub-017,P1,Cathode1,run-01,ses-1,Z,43.87360800638795,2023-07-02
1437,sub-017,P1,Cathode1,run-01,ses-2,X,3.6278950734436535,2023-08-17
1438,sub-017,P1,Cathode1,run-01,ses-2,Y,10.831396334469318,2023-08-17
1439,sub-017,P1,Cathode1,run-01,ses-2,Z,47.44284048885107,2023-08-17
1440,sub-017,P1,Cathode1,run-01,ses-3,X,1.6351118380576395,2023-09-07
1441,sub-017,P1,Cathode1,run-01,ses-3,Y,6.875153750777244,2023-09-07
1442,sub-017,P1,Cathode1,run-01,ses-3,Z,51.569861212968824,2023-09-07
1443,sub-017,P1,Cathode1,run-01,ses-4,X,0.637448098920288,2023-09-14
1444,sub-017,P1,Cathode1,run-01,ses-4,Y,7.477461163550615,2023-09-14
1445,sub-017,P1,Cathode1,run-01,ses-4,Z,55.21774173364043,2023-09-14
1446,sub-017,P1,Cathode1,run-02,ses-1,X,3.726091105900707,2023-07-02
1447,sub-017,P1,Cathode1,run-02,ses-1,Y,10.244959526360034,2023-07-02
1448,sub-017,P1,Cathode1,run-02,ses-1,Z,43.76838966667652,2023-07-02
1449,sub-017,P1,Cathode1,run-02,ses-2,X,3.5720253637433075,2023-08-17
1450,sub-017,P1,Cathode1,run-02,ses-2,Y,10.674992852509021,2023-08-17
1451,sub-017,P1,Cathode1,run-02,ses-2,Z,49.2407418808341,2023-08-17
1452,sub-017,P1,Cathode1,run-02,ses-3,X,0.24678005889057886,2023-09-07
1453,sub-017,P1,Cathode1,run-02,ses-3,Y,4.9520039340853685,2023-09-07
1454,sub-017,P1,Cathode1,run-02,ses-3,Z,53.157325925529,2023-09-07
1455,sub-017,P1,Cathode1,run-02,ses-4,X,0.637448098920288,2023-09-14
1456,sub-017,P1,Cathode1,run-02,ses-4,Y,7.477461163550615,2023-09-14
1457,sub-017,P1,Cathode1,run-02,ses-4,Z,55.21774173364043,2023-09-14
1461,sub-017,P1,Cathode2,run-01,ses-1,X,3.854580367393794,2023-07-02
1462,sub-017,P1,Cathode2,run-01,ses-1,Y,2.709199654757981,2023-07-02
1463,sub-017,P1,Cathode2,run-01,ses-1,Z,54.80173077583313,2023-07-02
1464,sub-017,P1,Cathode2,run-01,ses-2,X,4.034884802475574,2023-08-17
1465,sub-017,P1,Cathode2,run-01,ses-2,Y,5.797939675748353,2023-08-17
1466,sub-017,P1,Cathode2,run-01,ses-2,Z,50.542921410501,2023-08-17
1467,sub-017,P1,Cathode2,run-01,ses-3,X,9.83208199258894,2023-09-07
1468,sub-017,P1,Cathode2,run-01,ses-3,Y,16.298213208913808,2023-09-07
1469,sub-017,P1,Cathode2,run-01,ses-3,Z,43.476915375888346,2023-09-07
1470,sub-017,P1,Cathode2,run-01,ses-4,X,7.038027082979681,2023-09-14
1471,sub-017,P1,Cathode2,run-01,ses-4,Y,11.771404421776538,2023-09-14
1472,sub-017,P1,Cathode2,run-01,ses-4,Z,43.90291497632861,2023-09-14
1473,sub-017,P1,Cathode2,run-02,ses-1,X,2.9965909025073074,2023-07-02
1474,sub-017,P1,Cathode2,run-02,ses-1,Y,3.7025157724320934,2023-07-02
1475,sub-017,P1,Cathode2,run-02,ses-1,Z,53.954857816547154,2023-07-02
1476,sub-017,P1,Cathode2,run-02,ses-2,X,4.975830750949683,2023-08-17
1477,sub-017,P1,Cathode2,run-02,ses-2,Y,6.7595145840942905,2023-08-17
1478,sub-017,P1,Cathode2,run-02,ses-2,Z,49.74918905422091,2023-08-17
1479,sub-017,P1,Cathode2,run-02,ses-3,X,11.644560792893174,2023-09-07
1480,sub-017,P1,Cathode2,run-02,ses-3,Y,17.16571577161551,2023-09-07
1481,sub-017,P1,Cathode2,run-02,ses-3,Z,43.60870401710272,2023-09-07
1482,sub-017,P1,Cathode2,run-02,ses-4,X,7.052418550886216,2023-09-14
1483,sub-017,P1,Cathode2,run-02,ses-4,Y,10.95036239072681,2023-09-14
1484,sub-017,P1,Cathode2,run-02,ses-4,Z,42.92531624212861,2023-09-14
1488,sub-017,P1,Cathode3,run-01,ses-1,X,1.7927334333956253,2023-07-02
1489,sub-017,P1,Cathode3,run-01,ses-1,Y,1.576228584647179,2023-07-02
1490,sub-017,P1,Cathode3,run-01,ses-1,Z,12.688140342235565,2023-07-02
1491,sub-017,P1,Cathode3,run-01,ses-2,X,1.8612984490767133,2023-08-17
1492,sub-017,P1,Cathode3,run-01,ses-2,Y,1.1997044724225994,2023-08-17
1493,sub-017,P1,Cathode3,run-01,ses-2,Z,12.025133760869503,2023-08-17
1494,sub-017,P1,Cathode3,run-01,ses-3,X,3.090895928181709,2023-09-07
1495,sub-017,P1,Cathode3,run-01,ses-3,Y,12.443969577997922,2023-09-07
1496,sub-017,P1,Cathode3,run-01,ses-3,Z,7.601776344925165,2023-09-07
1497,sub-017,P1,Cathode3,run-01,ses-4,X,2.276928947977723,2023-09-14
1498,sub-017,P1,Cathode3,run-01,ses-4,Y,9.253873799443245,2023-09-14
1499,sub-017,P1,Cathode3,run-01,ses-4,Z,2.7658604106307028,2023-09-14
1500,sub-017,P1,Cathode3,run-02,ses-1,X,1.8206682882457983,2023-07-02
1501,sub-017,P1,Cathode3,run-02,ses-1,Y,1.4980268436670308,2023-07-02
1502,sub-017,P1,Cathode3,run-02,ses-1,Z,11.789189646244049,2023-07-02
1503,sub-017,P1,Cathode3,run-02,ses-2,X,1.8342116751894366,2023-08-17
1504,sub-017,P1,Cathode3,run-02,ses-2,Y,0.598783071637154,2023-08-17
1505,sub-017,P1,Cathode3,run-02,ses-2,Z,11.867837684452534,2023-08-17
1506,sub-017,P1,Cathode3,run-02,ses-3,X,3.1179827020689856,2023-09-07
1507,sub-017,P1,Cathode3,run-02,ses-3,Y,14.242457122057676,2023-09-07
1508,sub-017,P1,Cathode3,run-02,ses-3,Z,7.759072421342134,2023-09-07
1509,sub-017,P1,Cathode3,run-02,ses-4,X,2.346342044621707,2023-09-14
1510,sub-017,P1,Cathode3,run-02,ses-4,Y,10.309521053433418,2023-09-14
1511,sub-017,P1,Cathode3,run-02,ses-4,Z,1.0466070568561552,2023-09-14
1518,sub-018,P1,Anode,run-01,ses-2,X,0.3980618423409794,2023-08-23
1519,sub-018,P1,Anode,run-01,ses-2,Y,3.4998313871026028,2023-08-23
1520,sub-018,P1,Anode,run-01,ses-2,Z,0.5209740068484097,2023-08-23
1530,sub-018,P1,Anode,run-02,ses-2,X,0.29606164325028317,2023-08-23
1531,sub-018,P1,Anode,run-02,ses-2,Y,0.2451516526937496,2023-08-23
1532,sub-018,P1,Anode,run-02,ses-2,Z,0.12293764575850208,2023-08-23
1545,sub-018,P1,Cathode1,run-01,ses-2,X,3.4660597940348055,2023-08-23
1546,sub-018,P1,Cathode1,run-01,ses-2,Y,15.495253600776195,2023-08-23
1547,sub-018,P1,Cathode1,run-01,ses-2,Z,49.25332906255498,2023-08-23
1557,sub-018,P1,Cathode1,run-02,ses-2,X,3.575938152465966,2023-08-23
1558,sub-018,P1,Cathode1,run-02,ses-2,Y,13.462441020309925,2023-08-23
1559,sub-018,P1,Cathode1,run-02,ses-2,Z,47.71201009461656,2023-08-23
1572,sub-018,P1,Cathode2,run-01,ses-2,X,6.5453912298008845,2023-08-23
1573,sub-018,P1,Cathode2,run-01,ses-2,Y,17.60412349641323,2023-08-23
1574,sub-018,P1,Cathode2,run-01,ses-2,Z,43.809761261660604,2023-08-23
1584,sub-018,P1,Cathode2,run-02,ses-2,X,6.585062765404587,2023-08-23
1585,sub-018,P1,Cathode2,run-02,ses-2,Y,16.95828241944313,2023-08-23
1586,sub-018,P1,Cathode2,run-02,ses-2,Z,45.72192162098363,2023-08-23
1599,sub-018,P1,Cathode3,run-01,ses-2,X,2.955648169945931,2023-08-23
1600,sub-018,P1,Cathode3,run-01,ses-2,Y,1.21380559772253,2023-08-23
1601,sub-018,P1,Cathode3,run-01,ses-2,Z,1.2978613562323158,2023-08-23
1611,sub-018,P1,Cathode3,run-02,ses-2,X,2.8905305616557655,2023-08-23
1612,sub-018,P1,Cathode3,run-02,ses-2,Y,2.477255363464355,2023-08-23
1613,sub-018,P1,Cathode3,run-02,ses-2,Z,3.8570674023963516,2023-08-23
1839,sub-023,P3,Anode,run-01,ses-1,X,3.372940543144942,2023-06-28
1840,sub-023,P3,Anode,run-01,ses-1,Y,7.373245678544045,2023-06-28
1841,sub-023,P3,Anode,run-01,ses-1,Z,3.5144103682041177,2023-06-28
1842,sub-023,P3,Anode,run-01,ses-2,X,0.9898674404621133,2023-09-10
1843,sub-023,P3,Anode,run-01,ses-2,Y,1.8820347043871877,2023-09-10
1844,sub-023,P3,Anode,run-01,ses-2,Z,3.5291742197796694,2023-09-10
1851,sub-023,P3,Anode,run-02,ses-1,X,4.261999773830176,2023-06-28
1852,sub-023,P3,Anode,run-02,ses-1,Y,7.416899058669806,2023-06-28
1853,sub-023,P3,Anode,run-02,ses-1,Z,4.426921289451421,2023-06-28
1854,sub-023,P3,Anode,run-02,ses-2,X,2.803639392405749,2023-09-10
1855,sub-023,P3,Anode,run-02,ses-2,Y,3.57884765073657,2023-09-10
1856,sub-023,P3,Anode,run-02,ses-2,Z,0.7603905703499905,2023-09-10
1866,sub-023,P3,Cathode1,run-01,ses-1,X,35.84985908269883,2023-06-28
1867,sub-023,P3,Cathode1,run-01,ses-1,Y,39.886027254760265,2023-06-28
1868,sub-023,P3,Cathode1,run-01,ses-1,Z,25.66627759441733,2023-06-28
1869,sub-023,P3,Cathode1,run-01,ses-2,X,31.783093101903802,2023-09-10
1870,sub-023,P3,Cathode1,run-01,ses-2,Y,53.69909974992275,2023-09-10
1871,sub-023,P3,Cathode1,run-01,ses-2,Z,18.705832638330754,2023-09-10
1878,sub-023,P3,Cathode1,run-02,ses-1,X,38.53820420205594,2023-06-28
1879,sub-023,P3,Cathode1,run-02,ses-1,Y,39.79581145629287,2023-06-28
1880,sub-023,P3,Cathode1,run-02,ses-1,Z,26.598838186375794,2023-06-28
1881,sub-023,P3,Cathode1,run-02,ses-2,X,32.6490337304771,2023-09-10
1882,sub-023,P3,Cathode1,run-02,ses-2,Y,52.75320043101907,2023-09-10
1883,sub-023,P3,Cathode1,run-02,ses-2,Z,19.597705699056384,2023-09-10
1893,sub-023,P3,Cathode2,run-01,ses-1,X,0.17460955470799888,2023-06-28
1894,sub-023,P3,Cathode2,run-01,ses-1,Y,4.781650330424313,2023-06-28
1895,sub-023,P3,Cathode2,run-01,ses-1,Z,7.993692861162128,2023-06-28
1896,sub-023,P3,Cathode2,run-01,ses-2,X,0.36901875004171814,2023-09-10
1897,sub-023,P3,Cathode2,run-01,ses-2,Y,2.6919480594992677,2023-09-10
1898,sub-023,P3,Cathode2,run-01,ses-2,Z,4.599836620278655,2023-09-10
1905,sub-023,P3,Cathode2,run-02,ses-1,X,1.097371101155872,2023-06-28
1906,sub-023,P3,Cathode2,run-02,ses-1,Y,3.9026856008172075,2023-06-28
1907,sub-023,P3,Cathode2,run-02,ses-1,Z,8.024355557039382,2023-06-28
1908,sub-023,P3,Cathode2,run-02,ses-2,X,0.36901875004171814,2023-09-10
1909,sub-023,P3,Cathode2,run-02,ses-2,Y,2.6919480594992677,2023-09-10
1910,sub-023,P3,Cathode2,run-02,ses-2,Z,4.599836620278655,2023-09-10
1920,sub-023,P3,Cathode3,run-01,ses-1,X,30.301228983849285,2023-06-28
1921,sub-023,P3,Cathode3,run-01,ses-1,Y,59.74401588261128,2023-06-28
1922,sub-023,P3,Cathode3,run-01,ses-1,Z,22.193649509027594,2023-06-28
1923,sub-023,P3,Cathode3,run-01,ses-2,X,30.0680917879194,2023-09-10
1924,sub-023,P3,Cathode3,run-01,ses-2,Y,49.860054897964005,2023-09-10
1925,sub-023,P3,Cathode3,run-01,ses-2,Z,20.16166087150573,2023-09-10
1932,sub-023,P3,Cathode3,run-02,ses-1,X,28.523110522478817,2023-06-28
1933,sub-023,P3,Cathode3,run-02,ses-1,Y,59.8313226428628,2023-06-28
1934,sub-023,P3,Cathode3,run-02,ses-1,Z,20.368627666532987,2023-06-28
1935,sub-023,P3,Cathode3,run-02,ses-2,X,28.336210530772803,2023-09-10
1936,sub-023,P3,Cathode3,run-02,ses-2,Y,51.751853535771374,2023-09-10
1937,sub-023,P3,Cathode3,run-02,ses-2,Z,18.377914750054472,2023-09-10
1947,sub-024,P3,Anode,run-01,ses-1,X,2.492213171795015,2023-06-15
1948,sub-024,P3,Anode,run-01,ses-1,Y,3.887382946759459,2023-06-15
1949,sub-024,P3,Anode,run-01,ses-1,Z,6.4645804772060345,2023-06-15
1950,sub-024,P3,Anode,run-01,ses-2,X,1.804145005419855,2023-08-10
1951,sub-024,P3,Anode,run-01,ses-2,Y,1.5602593833208118,2023-08-10
1952,sub-024,P3,Anode,run-01,ses-2,Z,6.471949767777694,2023-08-10
1953,sub-024,P3,Anode,run-01,ses-3,X,1.3062616464495704,2023-11-09
1954,sub-024,P3,Anode,run-01,ses-3,Y,7.941773586124185,2023-11-09
1955,sub-024,P3,Anode,run-01,ses-3,Z,2.5432938153482993,2023-11-09
1959,sub-024,P3,Anode,run-02,ses-1,X,3.3717106356099293,2023-06-15
1960,sub-024,P3,Anode,run-02,ses-1,Y,4.8214253558218445,2023-06-15
1961,sub-024,P3,Anode,run-02,ses-1,Z,5.5734768810123185,2023-06-15
1962,sub-024,P3,Anode,run-02,ses-2,X,1.804145005419855,2023-08-10
1963,sub-024,P3,Anode,run-02,ses-2,Y,1.5602593833208118,2023-08-10
1964,sub-024,P3,Anode,run-02,ses-2,Z,6.471949767777694,2023-08-10
1965,sub-024,P3,Anode,run-02,ses-3,X,2.0647015747427986,2023-11-09
1966,sub-024,P3,Anode,run-02,ses-3,Y,4.29829971879721,2023-11-09
1967,sub-024,P3,Anode,run-02,ses-3,Z,2.5431010725535472,2023-11-09
1974,sub-024,P3,Cathode1,run-01,ses-1,X,21.64603081498295,2023-06-15
1975,sub-024,P3,Cathode1,run-01,ses-1,Y,61.1126749612391,2023-06-15
1976,sub-024,P3,Cathode1,run-01,ses-1,Z,15.392148121800275,2023-06-15
1977,sub-024,P3,Cathode1,run-01,ses-2,X,19.206095422282814,2023-08-10
1978,sub-024,P3,Cathode1,run-01,ses-2,Y,55.58522245511413,2023-08-10
1979,sub-024,P3,Cathode1,run-01,ses-2,Z,18.123330617398025,2023-08-10
1980,sub-024,P3,Cathode1,run-01,ses-3,X,21.2227053136006,2023-11-09
1981,sub-024,P3,Cathode1,run-01,ses-3,Y,52.031265592575075,2023-11-09
1982,sub-024,P3,Cathode1,run-01,ses-3,Z,22.59076987680048,2023-11-09
1986,sub-024,P3,Cathode1,run-02,ses-1,X,21.544659267775714,2023-06-15
1987,sub-024,P3,Cathode1,run-02,ses-1,Y,62.92320095226169,2023-06-15
1988,sub-024,P3,Cathode1,run-02,ses-1,Z,13.594431377090515,2023-06-15
1989,sub-024,P3,Cathode1,run-02,ses-2,X,17.244357400238513,2023-08-10
1990,sub-024,P3,Cathode1,run-02,ses-2,Y,57.33818961903453,2023-08-10
1991,sub-024,P3,Cathode1,run-02,ses-2,Z,12.745689935591074,2023-08-10
1992,sub-024,P3,Cathode1,run-02,ses-3,X,20.070092993453144,2023-11-09
1993,sub-024,P3,Cathode1,run-02,ses-3,Y,56.52244362831116,2023-11-09
1994,sub-024,P3,Cathode1,run-02,ses-3,Z,18.111794824553655,2023-11-09
2001,sub-024,P3,Cathode2,run-01,ses-1,X,1.5132765612006125,2023-06-15
2002,sub-024,P3,Cathode2,run-01,ses-1,Y,0.060133119821543346,2023-06-15
2003,sub-024,P3,Cathode2,run-01,ses-1,Z,10.58476625376381,2023-06-15
2004,sub-024,P3,Cathode2,run-01,ses-2,X,0.9027078580483732,2023-08-10
2005,sub-024,P3,Cathode2,run-01,ses-2,Y,5.403403030931955,2023-08-10
2006,sub-024,P3,Cathode2,run-01,ses-2,Z,6.07893859914504,2023-08-10
2007,sub-024,P3,Cathode2,run-01,ses-3,X,0.5689168106392088,2023-11-09
2008,sub-024,P3,Cathode2,run-01,ses-3,Y,9.120159009695058,2023-11-09
2009,sub-024,P3,Cathode2,run-01,ses-3,Z,4.768243621634319,2023-11-09
2013,sub-024,P3,Cathode2,run-02,ses-1,X,3.2567715961858568,2023-06-15
2014,sub-024,P3,Cathode2,run-02,ses-1,Y,1.93139670208096,2023-06-15
2015,sub-024,P3,Cathode2,run-02,ses-1,Z,9.705198450414464,2023-06-15
2016,sub-024,P3,Cathode2,run-02,ses-2,X,0.8365221918001708,2023-08-10
2017,sub-024,P3,Cathode2,run-02,ses-2,Y,4.494961271286016,2023-08-10
2018,sub-024,P3,Cathode2,run-02,ses-2,Z,7.880436360538006,2023-08-10
2019,sub-024,P3,Cathode2,run-02,ses-3,X,0.1937092133238849,2023-11-09
2020,sub-024,P3,Cathode2,run-02,ses-3,Y,6.37241184547544,2023-11-09
2021,sub-024,P3,Cathode2,run-02,ses-3,Z,2.958991084080189,2023-11-09
2028,sub-024,P3,Cathode3,run-01,ses-1,X,22.139083398953083,2023-06-15
2029,sub-024,P3,Cathode3,run-01,ses-1,Y,52.4764703053236,2023-06-15
2030,sub-024,P3,Cathode3,run-01,ses-1,Z,29.23246055742726,2023-06-15
2031,sub-024,P3,Cathode3,run-01,ses-2,X,19.891672233566645,2023-08-10
2032,sub-024,P3,Cathode3,run-01,ses-2,Y,62.341838023364545,2023-08-10
2033,sub-024,P3,Cathode3,run-01,ses-2,Z,25.694127803845333,2023-08-10
2034,sub-024,P3,Cathode3,run-01,ses-3,X,17.867934640944007,2023-11-09
2035,sub-024,P3,Cathode3,run-01,ses-3,Y,64.10752024382353,2023-11-09
2036,sub-024,P3,Cathode3,run-01,ses-3,Z,16.705929565886038,2023-11-09
2040,sub-024,P3,Cathode3,run-02,ses-1,X,22.1235835063085,2023-06-15
2041,sub-024,P3,Cathode3,run-02,ses-1,Y,52.47964906945825,2023-06-15
2042,sub-024,P3,Cathode3,run-02,ses-1,Z,28.329821168389174,2023-06-15
2043,sub-024,P3,Cathode3,run-02,ses-2,X,21.79141068503261,2023-08-10
2044,sub-024,P3,Cathode3,run-02,ses-2,Y,60.601585915982724,2023-08-10
2045,sub-024,P3,Cathode3,run-02,ses-2,Z,27.46121092949994,2023-08-10
2046,sub-024,P3,Cathode3,run-02,ses-3,X,18.90367552123964,2023-11-09
2047,sub-024,P3,Cathode3,run-02,ses-3,Y,61.43004696324468,2023-11-09
2048,sub-024,P3,Cathode3,run-02,ses-3,Z,18.484548484385016,2023-11-09
2055,sub-025,P3,Anode,run-01,ses-1,X,2.103524797931314,2023-06-15
2056,sub-025,P3,Anode,run-01,ses-1,Y,13.915685611367223,2023-06-15
2057,sub-025,P3,Anode,run-01,ses-1,Z,4.943767869472502,2023-06-15
2058,sub-025,P3,Anode,run-01,ses-2,X,0.6511869902163738,2023-09-17
2059,sub-025,P3,Anode,run-01,ses-2,Y,2.6700994899123884,2023-09-17
2060,sub-025,P3,Anode,run-01,ses-2,Z,7.317599757947029,2023-09-17
2061,sub-025,P3,Anode,run-01,ses-3,X,0.730060740038752,2024-02-14
2062,sub-025,P3,Anode,run-01,ses-3,Y,1.064319454655049,2024-02-14
2063,sub-025,P3,Anode,run-01,ses-3,Z,1.838952138461174,2024-02-14
2064,sub-025,P3,Anode,run-01,ses-4,X,2.6576781092584127,2024-02-21
2065,sub-025,P3,Anode,run-01,ses-4,Y,4.15478338621557,2024-02-21
2066,sub-025,P3,Anode,run-01,ses-4,Z,2.8515440920367823,2024-02-21
2067,sub-025,P3,Anode,run-02,ses-1,X,2.0975338102877146,2023-06-15
2068,sub-025,P3,Anode,run-02,ses-1,Y,12.980564537048338,2023-06-15
2069,sub-025,P3,Anode,run-02,ses-1,Z,4.074556151032446,2023-06-15
2070,sub-025,P3,Anode,run-02,ses-2,X,0.6428255183994764,2023-09-17
2071,sub-025,P3,Anode,run-02,ses-2,Y,2.6370417257398344,2023-09-17
2072,sub-025,P3,Anode,run-02,ses-2,Z,8.219733639992775,2023-09-17
2073,sub-025,P3,Anode,run-02,ses-3,X,0.7922115462273354,2024-02-14
2074,sub-025,P3,Anode,run-02,ses-3,Y,0.6075761089473986,2024-02-14
2075,sub-025,P3,Anode,run-02,ses-3,Z,1.8354277169331894,2024-02-14
2076,sub-025,P3,Anode,run-02,ses-4,X,2.6720305687189096,2024-02-21
2077,sub-025,P3,Anode,run-02,ses-4,Y,5.056846696361902,2024-02-21
2078,sub-025,P3,Anode,run-02,ses-4,Z,2.8844662556424723,2024-02-21
2082,sub-025,P3,Cathode1,run-01,ses-1,X,2.6583930600434513,2023-06-15
2083,sub-025,P3,Cathode1,run-01,ses-1,Y,19.998496083021166,2023-06-15
2084,sub-025,P3,Cathode1,run-01,ses-1,Z,54.517757884562016,2023-06-15
2085,sub-025,P3,Cathode1,run-01,ses-2,X,4.398178436979649,2023-09-17
2086,sub-025,P3,Cathode1,run-01,ses-2,Y,10.619297140687706,2023-09-17
2087,sub-025,P3,Cathode1,run-01,ses-2,Z,45.84334686152637,2023-09-17
2088,sub-025,P3,Cathode1,run-01,ses-3,X,1.6114003352820845,2024-02-14
2089,sub-025,P3,Cathode1,run-01,ses-3,Y,9.088557168319824,2024-02-14
2090,sub-025,P3,Cathode1,run-01,ses-3,Z,52.1975691210106,2024-02-14
2091,sub-025,P3,Cathode1,run-01,ses-4,X,0.6494019024074049,2024-02-21
2092,sub-025,P3,Cathode1,run-01,ses-4,Y,7.430655704289677,2024-02-21
2093,sub-025,P3,Cathode1,run-01,ses-4,Z,55.86309589572251,2024-02-21
2094,sub-025,P3,Cathode1,run-02,ses-1,X,5.314878561720249,2023-06-15
2095,sub-025,P3,Cathode1,run-02,ses-1,Y,17.250323853865268,2023-06-15
2096,sub-025,P3,Cathode1,run-02,ses-1,Z,54.643083617426456,2023-06-15
2097,sub-025,P3,Cathode1,run-02,ses-2,X,4.414901380613443,2023-09-17
2098,sub-025,P3,Cathode1,run-02,ses-2,Y,10.553181612342598,2023-09-17
2099,sub-025,P3,Cathode1,run-02,ses-2,Z,44.03907909743488,2023-09-17
2100,sub-025,P3,Cathode1,run-02,ses-3,X,2.533961893245575,2024-02-14
2101,sub-025,P3,Cathode1,run-02,ses-3,Y,9.9435686147213,2024-02-14
2102,sub-025,P3,Cathode1,run-02,ses-3,Z,51.27136615604162,2024-02-14
2103,sub-025,P3,Cathode1,run-02,ses-4,X,0.2504457242786913,2024-02-21
2104,sub-025,P3,Cathode1,run-02,ses-4,Y,7.444649803861978,2024-02-21
2105,sub-025,P3,Cathode1,run-02,ses-4,Z,55.85424281504005,2024-02-21
2109,sub-025,P3,Cathode2,run-01,ses-1,X,2.0802159783989254,2023-06-15
